Delta Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
199,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-29.22,-0.6,-0.0,-0.0,19.57,-3.99,-29.82,15.59,-14.24
200,-0.0,0.0,-0.0,-0.0,0.0,0.0,-28.89,-2.51,0.0,0.0,19.28,-3.86,-31.39,15.42,-15.97
201,-0.0,0.0,-0.0,-0.0,0.0,0.0,-25.84,-0.96,0.0,-0.0,17.03,-3.25,-26.81,13.77,-13.03
202,-0.0,-0.0,0.0,-0.0,0.0,0.0,-29.34,-2.25,-0.0,-0.0,19.26,-3.7,-31.58,15.56,-16.02
203,-0.0,-0.0,-0.0,0.0,0.0,0.0,-26.29,-1.45,0.0,-0.0,17.55,-3.69,-27.73,13.86,-13.88
204,0.0,0.0,-0.0,-0.0,0.0,0.0,-26.64,-2.49,-0.0,-0.0,19.47,-3.82,-29.13,15.65,-13.48
205,-0.0,-0.0,0.0,-0.0,0.0,0.0,-30.84,-1.57,0.0,-0.0,18.62,-4.08,-32.41,14.55,-17.86
206,-0.0,0.0,-0.0,-0.0,0.0,0.0,-31.76,-0.42,-0.0,-0.0,18.43,-4.09,-32.18,14.34,-17.84
207,-0.0,0.0,-0.0,0.0,0.0,0.0,-33.22,-2.2,-0.0,-0.0,22.53,-4.5,-35.42,18.03,-17.39
208,0.0,0.0,0.0,0.0,0.0,0.0,-31.33,-3.11,-0.0,0.0,21.69,-4.13,-34.44,17.56,-16.87
209,0.0,0.0,0.0,-0.0,0.0,0.0,-29.7,-2.05,-0.0,-0.0,19.18,-3.89,-31.75,15.29,-16.46
210,-0.0,-0.0,0.0,-0.0,0.0,0.0,-24.98,-1.41,0.0,-0.0,16.29,-3.49,-26.39,12.8,-13.59
211,0.0,-0.0,0.0,-0.0,0.0,0.0,-37.54,-1.29,0.0,0.0,23.37,-4.96,-38.83,18.42,-20.41
212,0.0,-0.0,-0.0,0.0,0.0,0.0,-29.39,-0.53,0.0,0.0,19.05,-4.3,-29.92,14.75,-15.17
213,0.0,-0.0,0.0,0.0,0.0,0.0,-25.43,-0.27,0.0,0.0,16.18,-3.35,-25.71,12.83,-12.88
214,0.0,0.0,0.0,0.0,0.0,0.0,-22.34,-2.28,0.0,0.0,15.14,-2.95,-24.62,12.2,-12.42
215,-0.0,0.0,-0.0,-0.0,0.0,0.0,-18.81,-0.85,0.0,0.0,13.69,-2.52,-19.67,11.17,-8.5
216,-0.0,0.0,-0.0,0.0,0.0,0.0,-23.15,-4.07,0.0,-0.0,18.41,-3.43,-27.22,14.98,-12.24
217,0.0,0.0,0.0,0.0,0.0,0.0,-24.22,-1.6,0.0,-0.0,16.02,-3.3,-25.82,12.72,-13.1
218,-0.0,0.0,-0.0,0.0,0.0,0.0,-16.21,0.01,0.0,0.0,9.97,-2.17,-16.21,7.8,-8.4
219,-0.0,-0.0,-0.0,0.0,0.0,0.0,-23.95,-2.59,0.0,0.0,17.13,-3.35,-26.54,13.77,-12.77
220,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-20.26,-1.86,0.0,0.0,13.3,-2.53,-22.12,10.78,-11.34
221,0.0,-0.0,0.0,0.0,0.0,0.0,-21.06,-0.53,0.0,0.0,13.87,-3.19,-21.59,10.68,-10.91
222,0.0,-0.0,-0.0,0.0,0.0,0.0,-23.58,-1.45,-0.0,0.0,15.34,-2.92,-25.03,12.42,-12.62
223,0.0,0.0,-0.0,-0.0,0.0,0.0,-18.14,-0.75,-0.0,0.0,11.99,-2.52,-18.88,9.47,-9.41
224,-0.0,0.0,0.0,0.0,0.0,0.0,-15.78,-0.82,0.0,0.0,10.5,-1.87,-16.6,8.63,-7.97
225,-0.0,0.0,-0.0,-0.0,0.0,0.0,-16.85,-0.5,0.0,-0.0,11.17,-2.09,-17.35,9.09,-8.26
226,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-18.49,-1.39,-0.0,-0.0,12.74,-2.43,-19.88,10.31,-9.57
227,0.0,-0.0,-0.0,0.0,0.0,0.0,-18.41,-1.22,-0.0,0.0,12.04,-2.16,-19.63,9.87,-9.75
228,-0.0,0.0,0.0,-0.0,0.0,0.0,-22.1,-2.17,0.0,-0.0,14.02,-2.9,-24.26,11.13,-13.14
229,0.0,0.0,-0.0,0.0,0.0,0.0,-18.95,-0.58,0.0,-0.0,14.18,-2.43,-19.53,11.75,-7.79
230,0.0,-0.0,0.0,0.0,0.0,0.0,-20.09,-2.16,-0.0,0.0,14.36,-2.68,-22.25,11.68,-10.56
231,0.0,0.0,0.0,0.0,0.0,0.0,-22.99,0.17,0.0,0.0,13.33,-2.93,-22.82,10.4,-12.42
232,0.0,0.0,-0.0,0.0,0.0,0.0,-21.4,-1.39,-0.0,0.0,14.39,-2.87,-22.79,11.51,-11.28
233,-0.0,0.0,0.0,0.0,0.0,0.0,-20.01,-1.58,0.0,-0.0,14.73,-3.14,-21.58,11.59,-9.99
234,0.0,0.0,0.0,0.0,0.0,0.0,-25.01,-1.96,0.0,0.0,14.89,-2.96,-26.98,11.93,-15.04
235,0.0,0.0,-0.0,0.0,0.0,0.0,-19.03,-1.38,0.0,-0.0,12.36,-2.29,-20.41,10.07,-10.35
236,0.0,0.0,-0.0,-0.0,0.0,0.0,-20.78,-1.99,0.0,-0.0,14.67,-2.57,-22.77,12.09,-10.67
237,0.0,-0.0,0.0,-0.0,0.0,0.0,-22.98,-1.57,-0.0,0.0,15.17,-2.93,-24.55,12.25,-12.31
238,0.0,-0.0,0.0,0.0,0.0,0.0,-23.55,-0.83,0.0,0.0,15.71,-3.15,-24.37,12.56,-11.81
239,0.0,0.0,-0.0,0.0,0.0,0.0,-21.61,-0.87,-0.0,-0.0,15.35,-3.21,-22.47,12.14,-10.33
240,-0.0,0.0,-0.0,-0.0,0.0,0.0,-30.03,-0.37,-0.0,0.0,19.16,-4.09,-30.4,15.06,-15.34
241,0.0,-0.0,-0.0,0.0,0.0,0.0,-33.18,-2.59,0.0,-0.0,19.87,-4.4,-35.77,15.47,-20.3
242,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-43.57,-2.41,-0.0,-0.0,24.32,-5.47,-45.98,18.85,-27.12
243,0.0,-0.0,0.0,-0.0,0.0,0.0,-40.04,-3.6,-0.0,-0.0,24.43,-5.02,-43.64,19.41,-24.23
244,-0.0,0.0,0.0,0.0,0.0,0.0,-43.83,-5.98,0.0,0.0,29.87,-5.72,-49.81,24.15,-25.66
245,0.0,-0.0,0.0,0.0,0.0,0.0,-38.48,-4.29,0.0,-0.0,25.2,-5.0,-42.77,20.2,-22.57
246,0.0,0.0,-0.0,-0.0,0.0,0.0,-41.28,-2.11,0.0,0.0,25.02,-5.26,-43.39,19.76,-23.63
247,0.0,-0.0,0.0,-0.0,0.0,0.0,-46.34,-3.7,0.0,-0.0,26.96,-5.74,-50.04,21.22,-28.82
248,-0.0,0.0,-0.0,0.0,0.0,0.0,-45.25,-3.92,-0.0,-0.0,27.22,-5.56,-49.17,21.66,-27.51
249,-0.0,0.0,-0.0,-0.0,0.0,0.0,-41.19,-6.61,-0.0,-0.0,28.17,-5.29,-47.8,22.88,-24.92
250,-0.0,-0.0,-0.0,0.0,0.0,0.0,-41.44,-4.23,0.0,0.0,27.01,-5.56,-45.67,21.45,-24.21
251,0.0,-0.0,0.0,-0.0,0.0,0.0,-40.8,-5.21,0.0,-0.0,28.94,-5.71,-46.02,23.22,-22.79
252,0.0,0.0,0.0,0.0,0.0,0.0,-39.91,-1.71,0.0,0.0,22.98,-4.93,-41.62,18.05,-23.58
253,-0.0,-0.0,0.0,-0.0,0.0,0.0,-46.0,-4.32,0.0,0.0,29.1,-5.73,-50.31,23.37,-26.94
254,0.0,-0.0,-0.0,0.0,0.0,0.0,-40.68,-4.34,0.0,0.0,26.3,-5.41,-45.02,20.89,-24.13
255,-0.0,-0.0,-0.0,0.0,0.0,0.0,-36.08,-3.54,0.0,0.0,22.56,-4.76,-39.62,17.8,-21.82
256,-0.0,-0.0,0.0,0.0,0.0,0.0,-35.56,-3.19,-0.0,0.0,22.23,-4.55,-38.75,17.68,-21.08
257,-0.0,0.0,-0.0,0.0,0.0,0.0,-36.91,-3.7,-0.0,0.0,22.3,-4.79,-40.61,17.51,-23.1
258,0.0,0.0,0.0,0.0,0.0,0.0,-37.92,-3.65,0.0,-0.0,23.29,-5.02,-41.56,18.26,-23.3
259,0.0,-0.0,-0.0,-0.0,0.0,0.0,-36.28,-1.2,-0.0,-0.0,19.91,-4.59,-37.48,15.32,-22.16
260,0.0,-0.0,0.0,-0.0,0.0,0.0,-37.99,-7.63,-0.0,0.0,26.66,-5.3,-45.62,21.36,-24.26
261,-0.0,0.0,0.0,0.0,0.0,0.0,-32.87,-1.59,-0.0,0.0,18.75,-4.36,-34.46,14.39,-20.07
262,0.0,-0.0,-0.0,0.0,0.0,0.0,-29.91,-3.39,0.0,-0.0,19.09,-4.0,-33.31,15.08,-18.22
263,0.0,-0.0,-0.0,-0.0,0.0,0.0,-32.54,-4.06,0.0,-0.0,19.86,-3.88,-36.61,15.98,-20.62
264,-0.0,-0.0,-0.0,0.0,0.0,0.0,-33.36,-6.89,-0.0,0.0,27.61,-4.69,-40.25,22.93,-17.32
265,-0.0,0.0,0.0,-0.0,0.0,0.0,-33.21,-4.44,0.0,-0.0,24.17,-4.54,-37.65,19.63,-18.02
266,0.0,-0.0,-0.0,0.0,0.0,0.0,-26.13,-1.74,0.0,0.0,16.63,-3.33,-27.87,13.3,-14.57
267,0.0,0.0,0.0,0.0,0.0,0.0,-28.65,-0.89,-0.0,-0.0,16.91,-3.77,-29.54,13.14,-16.4
268,-0.0,0.0,0.0,0.0,0.0,0.0,-33.79,-2.58,0.0,-0.0,23.87,-4.68,-36.37,19.19,-17.18
269,0.0,0.0,-0.0,0.0,0.0,0.0,-32.97,-3.81,0.0,0.0,19.79,-4.15,-36.77,15.63,-21.14
270,-0.0,0.0,-0.0,0.0,0.0,0.0,-32.24,-3.85,0.0,-0.0,20.16,-3.85,-36.1,16.31,-19.79
271,0.0,-0.0,-0.0,0.0,0.0,0.0,-35.25,-3.56,0.0,0.0,23.18,-5.04,-38.81,18.14,-20.67
272,-0.0,0.0,-0.0,0.0,0.0,0.0,-39.49,-3.06,-0.0,0.0,22.92,-5.1,-42.55,17.82,-24.73
273,0.0,0.0,0.0,-0.0,0.0,0.0,-36.58,-3.47,0.0,0.0,22.8,-4.94,-40.05,17.85,-22.2
274,-0.0,0.0,-0.0,0.0,0.0,0.0,-30.95,-4.37,0.0,-0.0,19.97,-4.07,-35.33,15.9,-19.43
275,-0.0,-0.0,0.0,0.0,0.0,0.0,-25.51,-4.73,-0.0,0.0,19.46,-3.43,-30.25,16.02,-14.22
276,0.0,0.0,0.0,0.0,0.0,0.0,-25.05,-1.8,0.0,-0.0,18.95,-3.72,-26.85,15.23,-11.62
277,0.0,0.0,0.0,-0.0,0.0,0.0,-29.54,0.7,-0.0,-0.0,16.17,-3.97,-28.84,12.2,-16.64
278,-0.0,0.0,-0.0,0.0,0.0,0.0,-34.05,-2.91,0.0,0.0,22.6,-4.41,-36.95,18.18,-18.77
279,0.0,0.0,-0.0,0.0,0.0,0.0,-35.5,-2.87,0.0,0.0,21.33,-4.73,-38.37,16.6,-21.78
280,0.0,0.0,0.0,-0.0,0.0,0.0,-38.5,-2.01,-0.0,-0.0,22.02,-4.57,-40.51,17.46,-23.06
281,-0.0,0.0,0.0,-0.0,0.0,0.0,-41.68,-3.64,0.0,-0.0,28.06,-5.62,-45.31,22.44,-22.87
282,-0.0,0.0,0.0,0.0,0.0,0.0,-39.52,-2.24,-0.0,0.0,24.16,-5.41,-41.76,18.75,-23.02
283,0.0,-0.0,0.0,-0.0,0.0,0.0,-41.17,-2.05,-0.0,-0.0,25.07,-5.16,-43.22,19.91,-23.32
284,0.0,-0.0,0.0,0.0,0.0,0.0,-37.57,-3.23,-0.0,-0.0,22.79,-4.55,-40.8,18.24,-22.56
285,0.0,0.0,0.0,0.0,0.0,0.0,-33.21,-2.84,-0.0,-0.0,23.58,-4.35,-36.06,19.23,-16.82
286,0.0,0.0,0.0,0.0,0.0,0.0,-45.13,-4.27,-0.0,-0.0,27.37,-5.83,-49.4,21.53,-27.87
287,-0.0,0.0,0.0,-0.0,0.0,0.0,-48.84,-4.98,0.0,0.0,28.95,-6.14,-53.82,22.8,-31.02
288,-0.0,0.0,-0.0,0.0,0.0,0.0,-41.33,-2.44,0.0,0.0,24.4,-5.22,-43.77,19.19,-24.59
289,-0.0,-0.0,-0.0,0.0,0.0,0.0,-35.61,-3.5,0.0,-0.0,22.83,-5.11,-39.11,17.71,-21.4
290,0.0,0.0,0.0,0.0,0.0,0.0,-42.34,-1.75,0.0,0.0,24.73,-5.45,-44.1,19.28,-24.82
291,-0.0,-0.0,0.0,-0.0,0.0,0.0,-42.3,-1.21,0.0,-0.0,24.2,-5.21,-43.51,18.99,-24.53
292,0.0,-0.0,0.0,0.0,0.0,0.0,-42.47,-3.41,-0.0,0.0,23.49,-5.2,-45.88,18.28,-27.6
293,-0.0,0.0,0.0,0.0,0.0,0.0,-37.29,-4.18,0.0,-0.0,24.55,-5.04,-41.48,19.5,-21.97
294,-0.0,-0.0,-0.0,0.0,0.0,0.0,-33.07,-2.77,-0.0,0.0,21.48,-4.49,-35.84,16.98,-18.86
295,-0.0,-0.0,0.0,0.0,0.0,0.0,-37.92,-3.76,-0.0,0.0,24.32,-4.7,-41.68,19.63,-22.05
296,0.0,-0.0,-0.0,-0.0,0.0,0.0,-39.94,-5.81,-0.0,0.0,29.75,-5.46,-45.75,24.28,-21.47
297,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-40.5,-5.84,0.0,-0.0,28.96,-5.35,-46.34,23.61,-22.73
298,-0.0,-0.0,0.0,0.0,0.0,0.0,-35.51,-3.43,0.0,-0.0,27.64,-5.07,-38.94,22.58,-16.37
299,0.0,0.0,-0.0,0.0,0.0,0.0,-37.91,-4.44,0.0,-0.0,26.72,-5.07,-42.35,21.65,-20.7
300,-0.0,0.0,-0.0,0.0,0.0,0.0,-39.11,-3.74,0.0,0.0,26.61,-4.79,-42.85,21.82,-21.03
301,-0.0,-0.0,-0.0,0.0,0.0,0.0,-37.23,-2.46,0.0,0.0,26.3,-5.04,-39.7,21.26,-18.44
302,-0.0,-0.0,-0.0,0.0,0.0,0.0,-35.3,-2.45,-0.0,0.0,24.38,-4.86,-37.75,19.52,-18.22
303,0.0,0.0,-0.0,0.0,0.0,0.0,-34.7,-1.82,0.0,0.0,22.92,-4.37,-36.52,18.54,-17.97
304,-0.0,0.0,0.0,-0.0,0.0,0.0,-36.45,-2.96,0.0,-0.0,23.36,-4.77,-39.41,18.6,-20.81
305,0.0,-0.0,0.0,-0.0,0.0,0.0,-36.52,-2.62,0.0,-0.0,23.68,-4.55,-39.14,19.13,-20.01
306,-0.0,0.0,-0.0,-0.0,0.0,0.0,-38.01,-1.25,0.0,-0.0,25.99,-5.02,-39.26,20.96,-18.3
307,0.0,0.0,-0.0,0.0,0.0,0.0,-35.78,-1.69,-0.0,0.0,22.38,-4.42,-37.47,17.96,-19.51
308,-0.0,-0.0,0.0,0.0,0.0,0.0,-33.24,0.41,0.0,-0.0,18.77,-4.27,-32.84,14.5,-18.34
309,-0.0,-0.0,-0.0,0.0,0.0,0.0,-33.59,-1.21,0.0,0.0,21.81,-4.31,-34.81,17.5,-17.31
310,0.0,0.0,0.0,0.0,0.0,0.0,-31.05,0.7,0.0,-0.0,19.31,-4.12,-30.34,15.19,-15.15
311,-0.0,0.0,0.0,0.0,0.0,0.0,-28.73,-1.43,0.0,-0.0,18.38,-3.97,-30.16,14.41,-15.74
312,-0.0,0.0,-0.0,0.0,0.0,0.0,-32.36,-2.47,-0.0,-0.0,21.31,-4.58,-34.84,16.73,-18.1
313,0.0,0.0,-0.0,0.0,0.0,0.0,-31.6,-0.81,0.0,-0.0,18.46,-4.5,-32.41,13.96,-18.45
314,0.0,0.0,0.0,-0.0,0.0,0.0,-32.11,-3.33,0.0,-0.0,21.66,-4.29,-35.44,17.37,-18.06
315,0.0,-0.0,0.0,-0.0,0.0,0.0,-39.42,-4.07,-0.0,-0.0,27.18,-5.54,-43.5,21.64,-21.86
316,0.0,-0.0,-0.0,0.0,0.0,0.0,-33.68,-1.5,0.0,0.0,20.57,-4.55,-35.18,16.02,-19.16
317,0.0,0.0,-0.0,-0.0,0.0,0.0,-36.71,-3.25,-0.0,-0.0,22.82,-4.71,-39.96,18.11,-21.85
318,-0.0,0.0,0.0,0.0,0.0,0.0,-35.25,-0.11,0.0,0.0,20.33,-5.01,-35.36,15.33,-20.03
319,0.0,0.0,-0.0,0.0,0.0,0.0,-38.53,-3.0,-0.0,-0.0,23.83,-4.94,-41.53,18.89,-22.64
320,0.0,-0.0,-0.0,0.0,0.0,0.0,-32.68,-1.41,-0.0,0.0,20.54,-4.5,-34.09,16.03,-18.06
321,-0.0,-0.0,0.0,-0.0,0.0,0.0,-32.57,-0.8,-0.0,-0.0,19.08,-4.48,-33.37,14.6,-18.77
322,-0.0,0.0,-0.0,-0.0,0.0,0.0,-34.91,-3.43,0.0,0.0,21.83,-4.44,-38.34,17.38,-20.96
323,0.0,0.0,-0.0,0.0,0.0,0.0,-35.93,-1.53,0.0,-0.0,22.4,-4.83,-37.46,17.57,-19.88
324,0.0,0.0,0.0,-0.0,0.0,0.0,-39.36,-3.21,0.0,0.0,24.7,-5.32,-42.57,19.38,-23.19
325,0.0,0.0,0.0,-0.0,0.0,0.0,-35.6,-1.68,0.0,0.0,23.12,-4.71,-37.28,18.41,-18.87
326,-0.0,0.0,0.0,-0.0,0.0,0.0,-36.99,-2.56,-0.0,-0.0,23.57,-4.83,-39.55,18.74,-20.81
327,0.0,0.0,0.0,0.0,0.0,0.0,-36.7,-2.28,0.0,-0.0,22.35,-4.88,-38.98,17.47,-21.51
328,-0.0,0.0,-0.0,0.0,0.0,0.0,-39.85,-2.06,-0.0,-0.0,25.17,-5.35,-41.91,19.82,-22.08
329,0.0,-0.0,0.0,0.0,0.0,0.0,-36.94,-1.73,-0.0,-0.0,23.02,-4.74,-38.67,18.27,-20.39
330,-0.0,0.0,-0.0,0.0,0.0,0.0,-36.94,0.68,0.0,-0.0,20.14,-5.04,-36.26,15.1,-21.16
331,0.0,0.0,-0.0,-0.0,0.0,0.0,-35.59,-0.48,0.0,-0.0,20.61,-4.7,-36.07,15.91,-20.16
332,0.0,-0.0,0.0,-0.0,0.0,0.0,-36.73,-1.96,0.0,0.0,23.32,-4.95,-38.69,18.37,-20.32
333,-0.0,-0.0,0.0,-0.0,0.0,0.0,-34.76,-2.26,-0.0,-0.0,23.55,-4.65,-37.02,18.9,-18.12
334,-0.0,0.0,-0.0,0.0,0.0,0.0,-36.26,-1.34,-0.0,-0.0,21.11,-4.6,-37.6,16.51,-21.09
335,0.0,-0.0,-0.0,-0.0,0.0,0.0,-27.26,-2.31,0.0,0.0,18.4,-3.85,-29.57,14.55,-15.02
336,-0.0,0.0,0.0,0.0,0.0,0.0,-37.58,-2.21,-0.0,0.0,24.19,-4.98,-39.8,19.21,-20.59
337,0.0,-0.0,0.0,0.0,0.0,0.0,-35.99,-2.48,0.0,-0.0,26.06,-5.04,-38.47,21.02,-17.45
338,-0.0,0.0,0.0,0.0,0.0,0.0,-35.04,-2.67,-0.0,0.0,22.91,-4.37,-37.71,18.54,-19.17
339,-0.0,-0.0,0.0,0.0,0.0,0.0,-28.23,-2.72,-0.0,0.0,19.92,-3.82,-30.95,16.1,-14.85
340,-0.0,-0.0,0.0,0.0,0.0,0.0,-30.87,-1.77,0.0,-0.0,20.02,-3.94,-32.64,16.08,-16.57
341,0.0,0.0,0.0,0.0,0.0,0.0,-32.11,-1.86,-0.0,0.0,19.6,-4.24,-33.97,15.36,-18.61
342,0.0,-0.0,-0.0,0.0,0.0,0.0,-35.87,-0.9,0.0,0.0,24.9,-5.01,-36.77,19.89,-16.88
343,0.0,0.0,0.0,-0.0,0.0,0.0,-33.06,-3.19,0.0,-0.0,24.31,-4.74,-36.25,19.58,-16.67
344,0.0,-0.0,0.0,-0.0,0.0,0.0,-30.35,-2.28,0.0,-0.0,20.2,-4.29,-32.63,15.91,-16.71
345,-0.0,-0.0,-0.0,0.0,0.0,0.0,-32.17,-0.66,0.0,0.0,20.04,-4.44,-32.84,15.61,-17.23
346,0.0,-0.0,0.0,0.0,0.0,0.0,-29.95,-1.13,-0.0,0.0,18.87,-4.19,-31.08,14.68,-16.4
347,0.0,0.0,-0.0,0.0,0.0,0.0,-28.81,-4.25,0.0,-0.0,18.53,-3.7,-33.06,14.83,-18.23
348,0.0,-0.0,-0.0,0.0,0.0,0.0,-30.46,-2.26,0.0,0.0,19.79,-3.94,-32.71,15.85,-16.86
349,-0.0,0.0,0.0,0.0,0.0,0.0,-31.25,-2.11,-0.0,0.0,19.79,-4.11,-33.36,15.68,-17.68
350,-0.0,-0.0,0.0,0.0,0.0,0.0,-27.1,-1.58,-0.0,0.0,18.15,-3.53,-28.68,14.62,-14.06
351,-0.0,0.0,-0.0,0.0,0.0,0.0,-19.6,-2.32,-0.0,-0.0,13.66,-2.56,-21.92,11.1,-10.82
352,0.0,-0.0,0.0,0.0,0.0,0.0,-21.77,-1.28,0.0,0.0,14.85,-3.44,-23.05,11.41,-11.64
353,-0.0,0.0,0.0,0.0,0.0,0.0,-10.7,0.01,0.0,0.0,10.11,-1.7,-10.69,8.4,-2.29
354,0.0,0.0,0.0,0.0,0.0,0.0,-23.62,-1.48,0.0,-0.0,16.24,-3.29,-25.11,12.95,-12.16
355,0.0,0.0,0.0,0.0,0.0,0.0,-22.21,-1.53,0.0,0.0,16.4,-3.29,-23.74,13.12,-10.62
356,-0.0,0.0,0.0,-0.0,0.0,0.0,-19.78,-2.13,0.0,0.0,13.1,-2.65,-21.91,10.45,-11.46
357,-0.0,0.0,-0.0,0.0,0.0,0.0,-24.33,-4.97,-0.0,0.0,18.7,-3.43,-29.31,15.27,-14.04
358,-0.0,0.0,0.0,0.0,0.0,0.0,-29.91,-2.04,-0.0,0.0,19.24,-4.26,-31.96,14.98,-16.97
359,-0.0,0.0,-0.0,-0.0,0.0,0.0,-25.77,-2.11,0.0,-0.0,18.43,-3.85,-27.88,14.58,-13.3
360,0.0,-0.0,-0.0,0.0,0.0,0.0,-28.26,-3.85,0.0,-0.0,21.06,-4.06,-32.11,16.99,-15.12
361,0.0,-0.0,0.0,-0.0,0.0,0.0,-34.47,-3.26,0.0,0.0,23.03,-4.61,-37.73,18.42,-19.31
362,0.0,-0.0,0.0,-0.0,0.0,0.0,-31.53,-0.95,0.0,0.0,20.64,-4.54,-32.48,16.1,-16.38
363,0.0,-0.0,-0.0,-0.0,0.0,0.0,-29.61,0.46,-0.0,0.0,16.88,-3.86,-29.15,13.02,-16.13
364,0.0,0.0,-0.0,-0.0,0.0,0.0,-36.03,-3.88,-0.0,-0.0,22.5,-4.72,-39.91,17.78,-22.13
365,0.0,-0.0,-0.0,-0.0,0.0,0.0,-34.25,-3.89,-0.0,0.0,23.3,-4.87,-38.14,18.43,-19.71
366,0.0,0.0,-0.0,0.0,0.0,0.0,-35.35,-1.42,0.0,-0.0,21.12,-4.62,-36.76,16.5,-20.27
367,-0.0,-0.0,-0.0,0.0,0.0,0.0,-37.76,-2.7,0.0,-0.0,24.34,-5.02,-40.46,19.31,-21.14
368,0.0,0.0,0.0,0.0,0.0,0.0,-38.21,-2.64,-0.0,-0.0,23.76,-4.91,-40.85,18.85,-22.0
369,0.0,0.0,-0.0,-0.0,0.0,0.0,-35.25,-2.87,-0.0,0.0,23.09,-4.95,-38.12,18.14,-19.98
370,0.0,-0.0,0.0,0.0,0.0,0.0,-29.65,0.76,-0.0,-0.0,17.03,-4.04,-28.89,12.98,-15.91
371,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-39.28,-3.02,0.0,0.0,25.15,-5.3,-42.31,19.85,-22.46
372,-0.0,0.0,0.0,-0.0,0.0,0.0,-35.78,-3.06,0.0,0.0,21.8,-4.66,-38.84,17.14,-21.7
373,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-31.97,-2.49,-0.0,-0.0,20.47,-4.39,-34.46,16.08,-18.38
374,0.0,-0.0,-0.0,-0.0,0.0,0.0,-35.81,-3.85,0.0,0.0,23.81,-4.85,-39.66,18.96,-20.7
375,-0.0,-0.0,0.0,0.0,0.0,0.0,-36.09,-2.6,0.0,-0.0,23.33,-5.09,-38.68,18.24,-20.44
376,0.0,0.0,-0.0,-0.0,0.0,0.0,-32.84,-3.88,0.0,0.0,20.7,-4.41,-36.73,16.29,-20.43
377,-0.0,0.0,-0.0,-0.0,0.0,0.0,-33.32,-5.99,0.0,0.0,24.11,-4.62,-39.31,19.49,-19.83
378,0.0,-0.0,-0.0,-0.0,0.0,0.0,-31.71,-3.02,0.0,-0.0,21.4,-4.41,-34.73,16.99,-17.75
379,-0.0,-0.0,0.0,-0.0,0.0,0.0,-32.77,-2.69,-0.0,-0.0,20.88,-4.62,-35.46,16.27,-19.19
380,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-31.36,-2.81,-0.0,-0.0,22.26,-4.49,-34.16,17.77,-16.39
381,0.0,0.0,0.0,-0.0,0.0,0.0,-32.28,-2.27,-0.0,0.0,21.44,-4.65,-34.55,16.79,-17.76
382,0.0,-0.0,-0.0,-0.0,0.0,0.0,-35.12,-2.88,-0.0,-0.0,23.89,-4.8,-38.0,19.09,-18.92
383,-0.0,0.0,0.0,0.0,0.0,0.0,-32.99,-0.91,0.0,0.0,21.03,-4.37,-33.9,16.66,-17.24
384,0.0,0.0,-0.0,-0.0,0.0,0.0,-30.98,-3.16,-0.0,0.0,20.95,-4.31,-34.15,16.64,-17.51
385,-0.0,-0.0,-0.0,0.0,0.0,0.0,-25.77,-0.41,0.0,0.0,17.96,-3.82,-26.18,14.14,-12.04
386,0.0,-0.0,0.0,0.0,0.0,0.0,-35.82,-2.42,-0.0,-0.0,22.74,-4.92,-38.24,17.82,-20.42
387,0.0,0.0,-0.0,0.0,0.0,0.0,-37.26,-3.74,0.0,0.0,23.34,-4.99,-41.0,18.36,-22.65
388,0.0,0.0,0.0,-0.0,0.0,0.0,-32.3,-0.35,-0.0,0.0,22.11,-4.75,-32.65,17.37,-15.29
389,-0.0,0.0,0.0,-0.0,0.0,0.0,-30.87,-3.35,-0.0,0.0,21.1,-4.33,-34.23,16.77,-17.46
390,0.0,0.0,0.0,-0.0,0.0,0.0,-26.19,-3.26,0.0,-0.0,20.21,-3.88,-29.45,16.34,-13.11
391,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-28.52,-2.66,0.0,-0.0,20.3,-4.03,-31.18,16.28,-14.9
392,-0.0,0.0,-0.0,0.0,0.0,0.0,-36.99,-3.2,0.0,-0.0,24.63,-5.06,-40.19,19.58,-20.61
393,-0.0,-0.0,0.0,0.0,0.0,0.0,-33.81,-3.96,-0.0,0.0,23.05,-4.63,-37.76,18.42,-19.34
394,0.0,0.0,-0.0,-0.0,0.0,0.0,-37.84,-3.59,-0.0,0.0,26.32,-5.23,-41.43,21.09,-20.34
395,-0.0,-0.0,0.0,0.0,0.0,0.0,-33.02,-1.77,0.0,0.0,19.96,-4.38,-34.79,15.58,-19.21
396,0.0,-0.0,0.0,0.0,0.0,0.0,-36.37,-1.97,0.0,0.0,21.36,-5.14,-38.34,16.21,-22.12
397,0.0,-0.0,0.0,0.0,0.0,0.0,-35.35,-3.17,0.0,0.0,24.57,-4.92,-38.53,19.65,-18.88
